Sample_Name,Meat_Type,Campaign,Sampling_time,Lactate_Dose,Packaging,Ph,Sample_CFU_aerobic,Sample_CFU_lactic,Spoilage_level,Etheral,Fermented,Prickly,Rancid,Sulfurous,Run,Amplicon,AvgSpotLen,Bases,BioSample,BioSampleModel,Bytes,Collection_date,DATASTORE_filetype,Experiment,geo_loc_name,Library_Name
C10T2A3,Poultry,n°10,T2,Normal_dose,50%N2_50%CO2,6.0,9.0,8.0,2.9615,1.1846,2.1308,1.5538,0.9077,0.2462,SRR8594730,16S,424,41886271,SAMN10970408,Metagenome or environmental,21566106,12/7/2017,"fastq,run.zq,sra",SRX5394786,France: Sable-sur-Sarthe,C10T2A3_16S
C10T2A3,Poultry,n°10,T2,Normal_dose,50%N2_50%CO2,6.0,9.0,8.0,2.9615,1.1846,2.1308,1.5538,0.9077,0.2462,SRR8590521,gyrB,245,25064579,SAMN10965151,Metagenome or environmental,12134152,12/7/2017,"fastq,run.zq,sra",SRX5390738,France: Sable-sur-Sarthe,C10T2A3
C10T2B1,Poultry,n°10,T2,Half_dose,Air,6.0,9.0,8.0,,,,,,,SRR8594616,16S,424,22399568,SAMN10970409,Metagenome or environmental,9636966,12/7/2017,"fastq,run.zq,sra",SRX5394464,France: Sable-sur-Sarthe,C10T2B1_16S
C10T2B1,Poultry,n°10,T2,Half_dose,Air,6.0,9.0,8.0,,,,,,,SRR8590522,gyrB,246,19372290,SAMN10965152,Metagenome or environmental,10032097,12/7/2017,"fastq,run.zq,sra",SRX5390737,France: Sable-sur-Sarthe,C10T2B1
C10T2B2,Poultry,n°10,T2,Half_dose,70%O2_30%CO2,6.0,9.0,7.0,,,,,,,SRR8594740,16S,424,26126959,SAMN10970410,Metagenome or environmental,10837325,12/7/2017,"fastq,run.zq,sra",SRX5394776,France: Sable-sur-Sarthe,C10T2B2_16S
C10T2B2,Poultry,n°10,T2,Half_dose,70%O2_30%CO2,6.0,9.0,7.0,,,,,,,SRR8590122,gyrB,246,30058403,SAMN10965153,Metagenome or environmental,15436028,12/7/2017,"fastq,run.zq,sra",SRX5390561,France: Sable-sur-Sarthe,C10T2B2
C10T2B3,Poultry,n°10,T2,Half_dose,50%N2_50%CO2,6.0,8.0,8.0,,,,,,,SRR8594510,16S,424,41856812,SAMN10970411,Metagenome or environmental,22148334,12/7/2017,"fastq,run.zq,sra",SRX5394570,France: Sable-sur-Sarthe,C10T2B3_16S
C10T2B3,Poultry,n°10,T2,Half_dose,50%N2_50%CO2,6.0,8.0,8.0,,,,,,,SRR8590121,gyrB,245,29132027,SAMN10965154,Metagenome or environmental,14819176,12/7/2017,"fastq,run.zq,sra",SRX5390562,France: Sable-sur-Sarthe,C10T2B3
C10T2C1,Poultry,n°10,T2,Zero_dose,Air,6.0,9.0,7.0,5.6167,2.05,2.3333,2.3417,2.7083,2.6833,SRR8594511,16S,425,35009429,SAMN10970412,Metagenome or environmental,17090522,12/7/2017,"fastq,run.zq,sra",SRX5394569,France: Sable-sur-Sarthe,C10T2C1_16S
C10T2C1,Poultry,n°10,T2,Zero_dose,Air,6.0,9.0,7.0,5.6167,2.05,2.3333,2.3417,2.7083,2.6833,SRR8590120,gyrB,246,30502132,SAMN10965155,Metagenome or environmental,14755157,12/7/2017,"fastq,run.zq,sra",SRX5390563,France: Sable-sur-Sarthe,C10T2C1
C10T2C2,Poultry,n°10,T2,Zero_dose,70%O2_30%CO2,6.0,9.0,7.0,5.3308,1.9308,2.6538,2.0077,1.9231,0.3308,SRR8594512,16S,424,38991853,SAMN10970413,Metagenome or environmental,19076937,12/7/2017,"fastq,run.zq,sra",SRX5394568,France: Sable-sur-Sarthe,C10T2C2_16S
C10T2C2,Poultry,n°10,T2,Zero_dose,70%O2_30%CO2,6.0,9.0,7.0,5.3308,1.9308,2.6538,2.0077,1.9231,0.3308,SRR8590119,gyrB,245,26612687,SAMN10965156,Metagenome or environmental,13076166,12/7/2017,"fastq,run.zq,sra",SRX5390564,France: Sable-sur-Sarthe,C10T2C2
C10T2C3,Poultry,n°10,T2,Zero_dose,50%N2_50%CO2,6.0,9.0,8.0,5.2615,2.2692,3.1769,3.1923,2.7231,1.3308,SRR8594513,16S,424,30750418,SAMN10970414,Metagenome or environmental,15643269,12/7/2017,"fastq,run.zq,sra",SRX5394567,France: Sable-sur-Sarthe,C10T2C3_16S
C10T2C3,Poultry,n°10,T2,Zero_dose,50%N2_50%CO2,6.0,9.0,8.0,5.2615,2.2692,3.1769,3.1923,2.7231,1.3308,SRR8590118,gyrB,246,22514729,SAMN10965157,Metagenome or environmental,11591977,12/7/2017,"fastq,run.zq,sra",SRX5390565,France: Sable-sur-Sarthe,C10T2C3
C10T3A1,Poultry,n°10,T3,Normal_dose,Air,6.0,9.0,8.0,,,,,,,SRR8594514,16S,424,30638606,SAMN10970415,Metagenome or environmental,15628081,12/14/2017,"fastq,run.zq,sra",SRX5394566,France: Sable-sur-Sarthe,C10T3A1_16S
C10T3A1,Poultry,n°10,T3,Normal_dose,Air,6.0,9.0,8.0,,,,,,,SRR8590117,gyrB,247,26633196,SAMN10965158,Metagenome or environmental,14030992,12/14/2017,"fastq,run.zq,sra",SRX5390566,France: Sable-sur-Sarthe,C10T3A1
C10T3A2,Poultry,n°10,T3,Normal_dose,70%O2_30%CO2,6.0,9.0,8.0,,,,,,,SRR8594515,16S,424,23738196,SAMN10970416,Metagenome or environmental,12147588,12/14/2017,"fastq,run.zq,sra",SRX5394565,France: Sable-sur-Sarthe,C10T3A2_16S
C10T3A2,Poultry,n°10,T3,Normal_dose,70%O2_30%CO2,6.0,9.0,8.0,,,,,,,SRR8590116,gyrB,245,26905779,SAMN10965159,Metagenome or environmental,13530770,12/14/2017,"fastq,run.zq,sra",SRX5390567,France: Sable-sur-Sarthe,C10T3A2
C10T3A3,Poultry,n°10,T3,Normal_dose,50%N2_50%CO2,6.0,8.0,8.0,,,,,,,SRR8594516,16S,424,55407069,SAMN10970417,Metagenome or environmental,30167652,12/14/2017,"fastq,run.zq,sra",SRX5394564,France: Sable-sur-Sarthe,C10T3A3_16S
C10T3A3,Poultry,n°10,T3,Normal_dose,50%N2_50%CO2,6.0,8.0,8.0,,,,,,,SRR8590115,gyrB,245,22960345,SAMN10965160,Metagenome or environmental,11612447,12/14/2017,"fastq,run.zq,sra",SRX5390568,France: Sable-sur-Sarthe,C10T3A3
C10T3B1,Poultry,n°10,T3,Half_dose,Air,6.0,8.0,8.0,,,,,,,SRR8594517,16S,425,36766891,SAMN10970418,Metagenome or environmental,18404043,12/14/2017,"fastq,run.zq,sra",SRX5394563,France: Sable-sur-Sarthe,C10T3B1_16S
C10T3B1,Poultry,n°10,T3,Half_dose,Air,6.0,8.0,8.0,,,,,,,SRR8590114,gyrB,246,15388142,SAMN10965161,Metagenome or environmental,7834384,12/14/2017,"fastq,run.zq,sra",SRX5390569,France: Sable-sur-Sarthe,C10T3B1
C10T3B2,Poultry,n°10,T3,Half_dose,70%O2_30%CO2,6.0,9.0,7.0,,,,,,,SRR8594508,16S,424,32720100,SAMN10970419,Metagenome or environmental,16043160,12/14/2017,"fastq,run.zq,sra",SRX5394572,France: Sable-sur-Sarthe,C10T3B2_16S
C10T3B2,Poultry,n°10,T3,Half_dose,70%O2_30%CO2,6.0,9.0,7.0,,,,,,,SRR8590113,gyrB,245,29508281,SAMN10965162,Metagenome or environmental,13880406,12/14/2017,"fastq,run.zq,sra",SRX5390570,France: Sable-sur-Sarthe,C10T3B2
C10T3B3,Poultry,n°10,T3,Half_dose,50%N2_50%CO2,6.0,8.0,8.0,,,,,,,SRR8594509,16S,424,50559042,SAMN10970420,Metagenome or environmental,26323469,12/14/2017,"fastq,run.zq,sra",SRX5394571,France: Sable-sur-Sarthe,C10T3B3_16S
C10T3B3,Poultry,n°10,T3,Half_dose,50%N2_50%CO2,6.0,8.0,8.0,,,,,,,SRR8590463,gyrB,246,34241360,SAMN10965163,Metagenome or environmental,16545966,12/14/2017,"fastq,run.zq,sra",SRX5390796,France: Sable-sur-Sarthe,C10T3B3
C10T3C1,Poultry,n°10,T3,Zero_dose,Air,6.0,8.0,8.0,,,,,,,SRR8594626,16S,425,29070446,SAMN10970421,Metagenome or environmental,14790089,12/14/2017,"fastq,run.zq,sra",SRX5394454,France: Sable-sur-Sarthe,C10T3C1_16S
C10T3C1,Poultry,n°10,T3,Zero_dose,Air,6.0,8.0,8.0,,,,,,,SRR8590462,gyrB,247,26583333,SAMN10965164,Metagenome or environmental,13938262,12/14/2017,"fastq,run.zq,sra",SRX5390797,France: Sable-sur-Sarthe,C10T3C1
C10T3C2,Poultry,n°10,T3,Zero_dose,70%O2_30%CO2,6.0,9.0,7.0,,,,,,,SRR8594625,16S,424,30852051,SAMN10970422,Metagenome or environmental,15279122,12/14/2017,"fastq,run.zq,sra",SRX5394455,France: Sable-sur-Sarthe,C10T3C2_16S
C10T3C2,Poultry,n°10,T3,Zero_dose,70%O2_30%CO2,6.0,9.0,7.0,,,,,,,SRR8590465,gyrB,246,29001675,SAMN10965165,Metagenome or environmental,14053221,12/14/2017,"fastq,run.zq,sra",SRX5390794,France: Sable-sur-Sarthe,C10T3C2
C10T3C3,Poultry,n°10,T3,Zero_dose,50%N2_50%CO2,6.0,8.0,8.0,,,,,,,SRR8594624,16S,424,40226641,SAMN10970423,Metagenome or environmental,20976319,12/14/2017,"fastq,run.zq,sra",SRX5394456,France: Sable-sur-Sarthe,C10T3C3_16S
C10T3C3,Poultry,n°10,T3,Zero_dose,50%N2_50%CO2,6.0,8.0,8.0,,,,,,,SRR8590464,gyrB,246,35084500,SAMN10965166,Metagenome or environmental,17011598,12/14/2017,"fastq,run.zq,sra",SRX5390795,France: Sable-sur-Sarthe,C10T3C3
C10TB,Poultry,n°10,Gut,None,None,0.0,6.0,2.0,,,,,,,,,,,,,,,,,,
C10TD,Poultry,n°10,Primal_cut,None,None,0.0,5.0,2.0,,,,,,,,,,,,,,,,,,
C10TE,Poultry,n°10,Spices,None,None,0.0,0.0,,,,,,,,,,,,,,,,,,,
C10TG,Poultry,n°10,Fat,None,None,0.0,6.0,2.0,,,,,,,,,,,,,,,,,,
P01T0A,Pork,n°1,T0,Normal_dose,None,6.0,4.0,2.0,0.6929,0.3571,0.6643,1.0857,0.3286,0.1143,,,,,,,,,,,,
P01T0B,Pork,n°1,T0,Half_dose,None,6.0,4.0,2.0,,,,,,,,,,,,,,,,,,
P01T0C,Pork,n°1,T0,Zero_dose,None,6.0,4.0,2.0,,,,,,,,,,,,,,,,,,
P01T1A1,Pork,n°1,T1,Normal_dose,Air,6.0,5.0,5.0,0.8,0.3071,0.7,0.6714,0.3143,0.1429,,,,,,,,,,,,
P01T1A2,Pork,n°1,T1,Normal_dose,70%O2_30%CO2,6.0,6.0,5.0,1.7,0.9429,1.0214,0.5,1.4,0.0286,SRR8590468,gyrB,249,24095401,SAMN10965170,Metagenome or environmental,11489692,7/18/2017,"fastq,run.zq,sra",SRX5390791,France: Lamballe,P01T1A2
P01T1A3,Pork,n°1,T1,Normal_dose,50%N2_50%CO2,6.0,4.0,4.0,1.0214,0.6,1.0143,0.4071,0.15,0.1571,SRR8590471,gyrB,252,12470075,SAMN10965171,Metagenome or environmental,5867912,7/18/2017,"fastq,run.zq,sra",SRX5390788,France: Lamballe,P01T1A3
P01T1B1,Pork,n°1,T1,Half_dose,Air,6.0,6.0,6.0,,,,,,,SRR8594619,16S,424,15280530,SAMN10970428,Metagenome or environmental,6699961,7/18/2017,"fastq,run.zq,sra",SRX5394461,France: Lamballe,P01T1B1_16S
P01T1B1,Pork,n°1,T1,Half_dose,Air,6.0,6.0,6.0,,,,,,,SRR8590470,gyrB,246,16831268,SAMN10965172,Metagenome or environmental,7610695,7/18/2017,"fastq,run.zq,sra",SRX5390789,France: Lamballe,P01T1B1
P01T1B2,Pork,n°1,T1,Half_dose,70%O2_30%CO2,6.0,6.0,6.0,,,,,,,SRR8590294,gyrB,247,17360229,SAMN10965173,Metagenome or environmental,7858033,7/18/2017,"fastq,run.zq,sra",SRX5390389,France: Lamballe,P01T1B2
P01T1B3,Pork,n°1,T1,Half_dose,50%N2_50%CO2,6.0,6.0,6.0,,,,,,,SRR8590295,gyrB,246,12691446,SAMN10965174,Metagenome or environmental,5663378,7/18/2017,"fastq,run.zq,sra",SRX5390388,France: Lamballe,P01T1B3
P01T1C1,Pork,n°1,T1,Zero_dose,Air,6.0,5.0,5.0,,,,,,,SRR8590292,gyrB,248,13200415,SAMN10965175,Metagenome or environmental,6065392,7/18/2017,"fastq,run.zq,sra",SRX5390391,France: Lamballe,P01T1C1
P01T1C2,Pork,n°1,T1,Zero_dose,70%O2_30%CO2,6.0,6.0,6.0,,,,,,,SRR8590293,gyrB,247,14190933,SAMN10965176,Metagenome or environmental,6541926,7/18/2017,"fastq,run.zq,sra",SRX5390390,France: Lamballe,P01T1C2
P01T1C3,Pork,n°1,T1,Zero_dose,50%N2_50%CO2,6.0,6.0,5.0,,,,,,,SRR8590298,gyrB,248,18805189,SAMN10965177,Metagenome or environmental,8730507,7/18/2017,"fastq,run.zq,sra",SRX5390385,France: Lamballe,P01T1C3
P01T2A1,Pork,n°1,T2,Normal_dose,Air,6.0,8.0,8.0,2.0,1.0286,1.0786,1.0,0.2929,0.1214,SRR8594628,16S,424,43136433,SAMN10970429,Metagenome or environmental,18515159,7/25/2017,"fastq,run.zq,sra",SRX5394452,France: Lamballe,P01T2A1_16S
P01T2A1,Pork,n°1,T2,Normal_dose,Air,6.0,8.0,8.0,2.0,1.0286,1.0786,1.0,0.2929,0.1214,SRR8590299,gyrB,244,16289923,SAMN10965178,Metagenome or environmental,6156405,7/25/2017,"fastq,run.zq,sra",SRX5390384,France: Lamballe,P01T2A1
P01T2A2,Pork,n°1,T2,Normal_dose,70%O2_30%CO2,6.0,8.0,8.0,2.7857,1.1571,1.1929,0.9714,2.1714,0.3,SRR8594627,16S,424,41947554,SAMN10970430,Metagenome or environmental,18822129,7/25/2017,"fastq,run.zq,sra",SRX5394453,France: Lamballe,P01T2A2_16S
P01T2A2,Pork,n°1,T2,Normal_dose,70%O2_30%CO2,6.0,8.0,8.0,2.7857,1.1571,1.1929,0.9714,2.1714,0.3,SRR8590296,gyrB,244,27495574,SAMN10965179,Metagenome or environmental,11889252,7/25/2017,"fastq,run.zq,sra",SRX5390387,France: Lamballe,P01T2A2
P01T2A3,Pork,n°1,T2,Normal_dose,50%N2_50%CO2,6.0,8.0,8.0,3.3714,0.9643,1.65,1.0643,1.6357,0.4143,SRR8594710,16S,424,27252039,SAMN10970431,Metagenome or environmental,11786740,7/25/2017,"fastq,run.zq,sra",SRX5394806,France: Lamballe,P01T2A3_16S
P01T2A3,Pork,n°1,T2,Normal_dose,50%N2_50%CO2,6.0,8.0,8.0,3.3714,0.9643,1.65,1.0643,1.6357,0.4143,SRR8590297,gyrB,244,20731598,SAMN10965180,Metagenome or environmental,8787171,7/25/2017,"fastq,run.zq,sra",SRX5390386,France: Lamballe,P01T2A3
P01T2B1,Pork,n°1,T2,Half_dose,Air,5.0,9.0,9.0,,,,,,,SRR8594709,16S,424,25279038,SAMN10970432,Metagenome or environmental,10456021,7/25/2017,"fastq,run.zq,sra",SRX5394807,France: Lamballe,P01T2B1_16S
P01T2B1,Pork,n°1,T2,Half_dose,Air,5.0,9.0,9.0,,,,,,,SRR8590300,gyrB,244,13496879,SAMN10965181,Metagenome or environmental,4971923,7/25/2017,"fastq,run.zq,sra",SRX5390383,France: Lamballe,P01T2B1
P01T2B2,Pork,n°1,T2,Half_dose,70%O2_30%CO2,5.0,8.0,8.0,,,,,,,SRR8594712,16S,424,15194287,SAMN10970433,Metagenome or environmental,6274685,7/25/2017,"fastq,run.zq,sra",SRX5394804,France: Lamballe,P01T2B2_16S
P01T2B2,Pork,n°1,T2,Half_dose,70%O2_30%CO2,5.0,8.0,8.0,,,,,,,SRR8590301,gyrB,244,12610861,SAMN10965182,Metagenome or environmental,4601495,7/25/2017,"fastq,run.zq,sra",SRX5390382,France: Lamballe,P01T2B2
P01T2B3,Pork,n°1,T2,Half_dose,50%N2_50%CO2,5.0,8.0,8.0,,,,,,,SRR8594711,16S,424,32019181,SAMN10970434,Metagenome or environmental,13702356,7/25/2017,"fastq,run.zq,sra",SRX5394805,France: Lamballe,P01T2B3_16S
P01T2B3,Pork,n°1,T2,Half_dose,50%N2_50%CO2,5.0,8.0,8.0,,,,,,,SRR8590164,gyrB,244,27338036,SAMN10965183,Metagenome or environmental,12016594,7/25/2017,"fastq,run.zq,sra",SRX5390519,France: Lamballe,P01T2B3
P01T2C1,Pork,n°1,T2,Zero_dose,Air,5.0,8.0,9.0,,,,,,,SRR8590163,gyrB,244,32018733,SAMN10965184,Metagenome or environmental,14421875,7/25/2017,"fastq,run.zq,sra",SRX5390520,France: Lamballe,P01T2C1
P01T2C2,Pork,n°1,T2,Zero_dose,70%O2_30%CO2,5.0,9.0,8.0,,,,,,,SRR8594714,16S,424,26380651,SAMN10970435,Metagenome or environmental,11983013,7/25/2017,"fastq,run.zq,sra",SRX5394802,France: Lamballe,P01T2C2_16S
P01T2C2,Pork,n°1,T2,Zero_dose,70%O2_30%CO2,5.0,9.0,8.0,,,,,,,SRR8590162,gyrB,244,14578903,SAMN10965185,Metagenome or environmental,5486855,7/25/2017,"fastq,run.zq,sra",SRX5390521,France: Lamballe,P01T2C2
P01T2C3,Pork,n°1,T2,Zero_dose,50%N2_50%CO2,5.0,8.0,8.0,,,,,,,SRR8594713,16S,424,73130933,SAMN10970436,Metagenome or environmental,32593830,7/25/2017,"fastq,run.zq,sra",SRX5394803,France: Lamballe,P01T2C3_16S
P01T2C3,Pork,n°1,T2,Zero_dose,50%N2_50%CO2,5.0,8.0,8.0,,,,,,,SRR8590161,gyrB,244,32544743,SAMN10965186,Metagenome or environmental,14545093,7/25/2017,"fastq,run.zq,sra",SRX5390522,France: Lamballe,P01T2C3
P01T3A1,Pork,n°1,T3,Normal_dose,Air,5.0,8.0,8.0,5.6071,1.4714,3.0786,2.9786,1.3071,0.5357,SRR8594716,16S,424,23217476,SAMN10970437,Metagenome or environmental,9392838,8/1/2017,"fastq,run.zq,sra",SRX5394800,France: Lamballe,P01T3A1_16S
P01T3A1,Pork,n°1,T3,Normal_dose,Air,5.0,8.0,8.0,5.6071,1.4714,3.0786,2.9786,1.3071,0.5357,SRR8590160,gyrB,244,10193694,SAMN10965187,Metagenome or environmental,3763714,8/1/2017,"fastq,run.zq,sra",SRX5390523,France: Lamballe,P01T3A1
P01T3A2,Pork,n°1,T3,Normal_dose,70%O2_30%CO2,5.0,8.0,8.0,4.7,3.0571,1.1286,2.2071,1.3857,0.1214,SRR8594715,16S,424,54880657,SAMN10970438,Metagenome or environmental,23883341,8/1/2017,"fastq,run.zq,sra",SRX5394801,France: Lamballe,P01T3A2_16S
P01T3A2,Pork,n°1,T3,Normal_dose,70%O2_30%CO2,5.0,8.0,8.0,4.7,3.0571,1.1286,2.2071,1.3857,0.1214,SRR8590159,gyrB,244,13414950,SAMN10965188,Metagenome or environmental,4981650,8/1/2017,"fastq,run.zq,sra",SRX5390524,France: Lamballe,P01T3A2
P01T3A3,Pork,n°1,T3,Normal_dose,50%N2_50%CO2,5.0,8.0,8.0,4.5929,1.65,2.5857,2.6143,1.75,0.4714,SRR8594708,16S,424,78063186,SAMN10970439,Metagenome or environmental,35643167,8/1/2017,"fastq,run.zq,sra",SRX5394808,France: Lamballe,P01T3A3_16S
P01T3A3,Pork,n°1,T3,Normal_dose,50%N2_50%CO2,5.0,8.0,8.0,4.5929,1.65,2.5857,2.6143,1.75,0.4714,SRR8590158,gyrB,244,23594687,SAMN10965189,Metagenome or environmental,10719794,8/1/2017,"fastq,run.zq,sra",SRX5390525,France: Lamballe,P01T3A3
P01T3B1,Pork,n°1,T3,Half_dose,Air,5.0,9.0,8.0,,,,,,,SRR8594707,16S,424,72886788,SAMN10970440,Metagenome or environmental,31796458,8/1/2017,"fastq,run.zq,sra",SRX5394809,France: Lamballe,P01T3B1_16S
P01T3B1,Pork,n°1,T3,Half_dose,Air,5.0,9.0,8.0,,,,,,,SRR8590157,gyrB,244,13731467,SAMN10965190,Metagenome or environmental,5103987,8/1/2017,"fastq,run.zq,sra",SRX5390526,France: Lamballe,P01T3B1
P01T3B2,Pork,n°1,T3,Half_dose,70%O2_30%CO2,5.0,8.0,8.0,,,,,,,SRR8594573,16S,424,16182464,SAMN10970441,Metagenome or environmental,6504840,8/1/2017,"fastq,run.zq,sra",SRX5394507,France: Lamballe,P01T3B2_16S
P01T3B2,Pork,n°1,T3,Half_dose,70%O2_30%CO2,5.0,8.0,8.0,,,,,,,SRR8590168,gyrB,244,14711370,SAMN10965191,Metagenome or environmental,5470672,8/1/2017,"fastq,run.zq,sra",SRX5390515,France: Lamballe,P01T3B2
P01T3B3,Pork,n°1,T3,Half_dose,50%N2_50%CO2,5.0,9.0,8.0,,,,,,,SRR8594574,16S,424,20181628,SAMN10970442,Metagenome or environmental,8349825,8/1/2017,"fastq,run.zq,sra",SRX5394506,France: Lamballe,P01T3B3_16S
P01T3B3,Pork,n°1,T3,Half_dose,50%N2_50%CO2,5.0,9.0,8.0,,,,,,,SRR8590167,gyrB,244,14536139,SAMN10965192,Metagenome or environmental,5287399,8/1/2017,"fastq,run.zq,sra",SRX5390516,France: Lamballe,P01T3B3
P01T3C1,Pork,n°1,T3,Zero_dose,Air,5.0,9.0,8.0,,,,,,,SRR8594571,16S,424,42432553,SAMN10970443,Metagenome or environmental,17803843,8/1/2017,"fastq,run.zq,sra",SRX5394509,France: Lamballe,P01T3C1_16S
P01T3C1,Pork,n°1,T3,Zero_dose,Air,5.0,9.0,8.0,,,,,,,SRR8590440,gyrB,244,9177737,SAMN10965193,Metagenome or environmental,3443984,8/1/2017,"fastq,run.zq,sra",SRX5390819,France: Lamballe,P01T3C1
P01T3C2,Pork,n°1,T3,Zero_dose,70%O2_30%CO2,5.0,8.0,8.0,,,,,,,SRR8594572,16S,424,23211093,SAMN10970444,Metagenome or environmental,10111924,8/1/2017,"fastq,run.zq,sra",SRX5394508,France: Lamballe,P01T3C2_16S
P01T3C2,Pork,n°1,T3,Zero_dose,70%O2_30%CO2,5.0,8.0,8.0,,,,,,,SRR8590568,gyrB,244,34768949,SAMN10965194,Metagenome or environmental,15758660,8/1/2017,"fastq,run.zq,sra",SRX5390691,France: Lamballe,P01T3C2
P01T3C3,Pork,n°1,T3,Zero_dose,50%N2_50%CO2,5.0,8.0,9.0,,,,,,,SRR8594577,16S,424,112745142,SAMN10970445,Metagenome or environmental,49669301,8/1/2017,"fastq,run.zq,sra",SRX5394503,France: Lamballe,P01T3C3_16S
P01T3C3,Pork,n°1,T3,Zero_dose,50%N2_50%CO2,5.0,8.0,9.0,,,,,,,SRR8590569,gyrB,244,15270949,SAMN10965195,Metagenome or environmental,5678627,8/1/2017,"fastq,run.zq,sra",SRX5390690,France: Lamballe,P01T3C3
P01TB,Pork,n°1,Gut,None,None,0.0,6.0,,,,,,,,SRR8594623,16S,424,10992434,SAMN10970424,Metagenome or environmental,5777607,7/10/2017,"fastq,run.zq,sra",SRX5394457,France: Lamballe,P01TB_16S
P01TB,Pork,n°1,Gut,None,None,0.0,6.0,,,,,,,,SRR8590467,gyrB,250,66015917,SAMN10965167,Metagenome or environmental,24585958,7/10/2017,"fastq,run.zq,sra",SRX5390792,France: Lamballe,P01TB
P01TD,Pork,n°1,Primal_cut,None,None,0.0,3.0,,,,,,,,SRR8594622,16S,424,22150537,SAMN10970425,Metagenome or environmental,11256445,7/10/2017,"fastq,run.zq,sra",SRX5394458,France: Lamballe,P01TD_16S
P01TD,Pork,n°1,Primal_cut,None,None,0.0,3.0,,,,,,,,SRR8590466,gyrB,252,20664773,SAMN10965168,Metagenome or environmental,8946627,7/10/2017,"fastq,run.zq,sra",SRX5390793,France: Lamballe,P01TD
P01TE,Pork,n°1,Spices,None,None,0.0,4.0,,,,,,,,SRR8594621,16S,424,49312070,SAMN10970426,Metagenome or environmental,26217551,7/10/2017,"fastq,run.zq,sra",SRX5394459,France: Lamballe,P01TE_16S
P01TE,Pork,n°1,Spices,None,None,0.0,4.0,,,,,,,,SRR8590469,gyrB,248,47897190,SAMN10965169,Metagenome or environmental,21509476,7/10/2017,"fastq,run.zq,sra",SRX5390790,France: Lamballe,P01TE
P01TG,Pork,n°1,Fat,None,None,0.0,4.0,,,,,,,,SRR8594620,16S,424,46946473,SAMN10970427,Metagenome or environmental,24714253,7/10/2017,"fastq,run.zq,sra",SRX5394460,France: Lamballe,P01TG_16S
P02T0A,Pork,n°2,T0,Normal_dose,None,6.0,6.0,2.0,,,,,,,,,,,,,,,,,,
P02T0B,Pork,n°2,T0,Half_dose,None,6.0,6.0,2.0,,,,,,,SRR8590573,gyrB,250,19385915,SAMN10965199,Metagenome or environmental,9049854,7/24/2017,"fastq,run.zq,sra",SRX5390686,France: Lamballe,P02T0B
P02T0C,Pork,n°2,T0,Zero_dose,None,6.0,6.0,2.0,,,,,,,,,,,,,,,,,,
P02T1A1,Pork,n°2,T1,Normal_dose,Air,6.0,6.0,5.0,,,,,,,SRR8590574,gyrB,249,30503667,SAMN10965200,Metagenome or environmental,15220382,8/1/2017,"fastq,run.zq,sra",SRX5390685,France: Lamballe,P02T1A1
P02T1A2,Pork,n°2,T1,Normal_dose,70%O2_30%CO2,6.0,6.0,5.0,,,,,,,SRR8590559,gyrB,249,29214417,SAMN10965201,Metagenome or environmental,14491642,8/1/2017,"fastq,run.zq,sra",SRX5390700,France: Lamballe,P02T1A2
P02T1A3,Pork,n°2,T1,Normal_dose,50%N2_50%CO2,6.0,6.0,5.0,,,,,,,SRR8590560,gyrB,250,26702569,SAMN10965202,Metagenome or environmental,12173966,8/1/2017,"fastq,run.zq,sra",SRX5390699,France: Lamballe,P02T1A3
P02T1B1,Pork,n°2,T1,Half_dose,Air,6.0,6.0,5.0,,,,,,,SRR8590406,gyrB,248,34479729,SAMN10965203,Metagenome or environmental,18555370,8/1/2017,"fastq,run.zq,sra",SRX5390853,France: Lamballe,P02T1B1
P02T1B2,Pork,n°2,T1,Half_dose,70%O2_30%CO2,6.0,6.0,5.0,,,,,,,SRR8590405,gyrB,250,21251047,SAMN10965204,Metagenome or environmental,10435126,8/1/2017,"fastq,run.zq,sra",SRX5390854,France: Lamballe,P02T1B2
P02T1B3,Pork,n°2,T1,Half_dose,50%N2_50%CO2,6.0,6.0,5.0,,,,,,,SRR8590408,gyrB,247,29632573,SAMN10965205,Metagenome or environmental,13920844,8/1/2017,"fastq,run.zq,sra",SRX5390851,France: Lamballe,P02T1B3
P02T1C1,Pork,n°2,T1,Zero_dose,Air,6.0,6.0,5.0,,,,,,,SRR8590407,gyrB,249,26895936,SAMN10965206,Metagenome or environmental,14308662,8/1/2017,"fastq,run.zq,sra",SRX5390852,France: Lamballe,P02T1C1
P02T1C2,Pork,n°2,T1,Zero_dose,70%O2_30%CO2,6.0,6.0,5.0,,,,,,,SRR8590402,gyrB,249,14072508,SAMN10965207,Metagenome or environmental,6896780,8/1/2017,"fastq,run.zq,sra",SRX5390857,France: Lamballe,P02T1C2
P02T1C3,Pork,n°2,T1,Zero_dose,50%N2_50%CO2,6.0,6.0,5.0,,,,,,,SRR8590401,gyrB,248,25439431,SAMN10965208,Metagenome or environmental,12407615,8/1/2017,"fastq,run.zq,sra",SRX5390858,France: Lamballe,P02T1C3
P02T2A1,Pork,n°2,T2,Normal_dose,Air,6.0,8.0,8.0,,,,,,,SRR8590404,gyrB,245,20636946,SAMN10965209,Metagenome or environmental,9314374,8/8/2017,"fastq,run.zq,sra",SRX5390855,France: Lamballe,P02T2A1
